Unnamed: 0,close,close,close,close,0,close
2015-06-01 10:00:00,10839.1704725444,1.0,59.19504346573171,0.0848536274925753,0.6545917644321193,3.9208984375
2015-06-01 10:05:00,8063.433948973251,0.0,59.19504346573171,0.04240882103477523,1.115237001375153,2.96044921875
2015-06-01 10:10:00,3703.897467336995,-3.0,18.930158084099062,-0.08481764206955046,0.4372129857110991,3.480224609375
2015-06-01 10:15:00,-561.2743568716913,-3.0,9.369924822033198,-0.2543450614667232,-0.6815636481165592,4.2401123046875
2015-06-01 10:35:00,11555.990681513895,3.0,48.433560092664656,-0.1271725307333616,-0.028249479887444195,4.62005615234375
2015-06-01 10:40:00,-418.51873935545586,-4.0,26.010939989764182,-0.1697792869269949,-0.778787466022818,4.310028076171875
2015-06-01 10:45:00,3504.628512422134,0.0,26.010939989764182,-0.042498937526561836,-0.8516980438131538,4.6550140380859375
2015-06-01 10:50:00,-634.5301481655296,0.0,26.010939989764182,-0.1697792869269949,-0.5976976582166653,3.3275070190429688
2015-06-01 10:55:00,935.5815458252964,1.0,46.79416760244336,0.04251700680272109,0.08475433583829073,3.1637535095214844
2015-06-01 11:00:00,701.1285342268473,0.0,46.79416760244336,0.04251700680272109,0.5730067770110567,2.581876754760742
2015-06-01 11:05:00,-1586.400776142615,-1.0,28.672617521218427,0.0,0.6018128653210493,2.790938377380371
2015-06-01 11:10:00,-1189.269277731565,0.0,28.672617521218427,-0.042498937526561836,0.7160502207666912,2.3954691886901855
2015-06-01 11:15:00,18880.185557628374,4.0,84.09769206157358,0.1274968125796855,2.0674262903169067,6.197734594345093
2015-06-01 11:20:00,34407.82439124627,4.0,92.65678281452554,0.3401360544217687,3.7973484844625927,6.098867297172546
2015-06-01 11:25:00,21306.97407403274,-1.0,77.0960254982109,0.2976190476190476,3.926164745009877,4.549433648586273
2015-06-01 11:30:00,4094.9446054242358,-1.0,61.58274014764837,0.08488964346349745,3.269706139416342,4.274716824293137
2015-06-01 13:35:00,-1404.0373587193144,0.0,61.58274014764837,-0.0847457627118644,2.6091624115228793,4.137358412146568
2015-06-01 13:40:00,1540.0063189251882,1.0,73.55541266730727,0.0,2.308445542493773,3.568679206073284
2015-06-01 13:45:00,-8153.976432507931,1.0,81.97949939037841,0.08481764206955046,2.1874673685165034,3.784339603036642
2015-06-01 13:50:00,-1015.5262248619568,2.0,90.78550365753796,0.16963528413910092,2.4475625874485294,2.892169801518321
2015-06-01 13:55:00,-8391.385591611634,-3.0,43.24152303425289,0.0,1.302540877106491,3.4460849007591605
2015-06-01 14:00:00,-3750.1895291566866,1.0,55.01955621029564,0.0,0.863587059640949,3.2230424503795803
2015-06-01 14:05:00,-1369.5076276520854,1.0,65.6969645372439,-0.04233700254022015,0.7935291605143786,3.11152122518979
2015-06-01 14:10:00,-3830.9016972671925,0.0,65.6969645372439,0.0847816871555744,0.5884639052775213,3.055760612594895
2015-06-01 14:15:00,8596.7187237449,3.0,86.81822407300724,0.1694915254237288,1.2557513292741418,4.0278803062974475
2015-06-01 14:20:00,1563.0380417804606,-1.0,66.38175021768137,0.08470986869970351,1.008204855766298,3.5139401531487238
2015-06-01 14:25:00,8811.908129343099,0.0,66.38175021768137,0.08470986869970351,0.6682571653009433,2.756970076574362
2015-06-01 14:30:00,11774.304152457842,1.0,78.02206051579907,0.0,0.62655523099603,2.878485038287181
2015-06-01 14:35:00,51539.12801268097,6.0,94.66068584166499,0.29623360135421073,2.2441996415553236,4.9392425191435905
2015-06-01 14:40:00,28572.88707375663,2.0,96.12680638860758,0.38087177316969956,3.17970164806379,5.969621259571795
2015-06-01 14:45:00,82841.47229343247,11.0,98.81385578253352,0.8037225042301185,6.400117339074965,8.984810629785898
2015-06-01 14:50:00,87149.32249665381,1.0,98.916370417454,0.5907172995780591,7.157774320884867,6.992405314892949
2015-06-01 14:55:00,-5424.802695265402,-14.0,35.13949783291778,-0.08431703204047218,2.0561957491142486,11.496202657446474
2015-06-02 10:00:00,4157.9363824357315,1.0,67.96806807548424,0.08445945945945946,0.2876329638440741,3.2586217620695015
2015-06-02 10:05:00,5554.118953493544,1.0,78.20151782972052,0.1266891891891892,0.8368464007145909,3.1293108810347507
2015-06-02 10:10:00,2411.2558817866898,-1.0,52.86691279885857,0.04221190375685943,0.7054274402865752,3.0646554405173756
2015-06-02 10:15:00,1808.441911339998,0.0,52.86691279885857,0.0,0.5771767081913636,2.532327720258688
2015-06-02 10:35:00,-393.1685664950548,-1.0,30.577950580145142,-0.08435259384226065,0.1559941453239877,2.766163860129344
2015-06-02 10:40:00,3048.6235751287713,1.0,57.472603848823404,0.0,0.2610844519329138,2.383081930064672
2015-06-02 10:45:00,5007.301014679938,0.0,57.472603848823404,0.0,0.2864970375607393,2.691540965032336
2015-06-02 10:50:00,12729.375761010031,4.0,90.52139288729796,0.21105951878429718,1.488658277876246,3.8457704825161683
2015-06-02 10:55:00,9547.031820757498,1.0,92.66031681929253,0.2109704641350211,2.1514593374580206,3.922885241258084
2015-06-02 11:00:00,-2646.726134431947,-2.0,55.25447006416715,0.12658227848101267,1.5508588562096284,3.4614426206290423
